pet_31626, 3380, 筷子, 吃飯
pet_23024, 3404, 勝利, 健康
pet_23024, 3412, 快樂, 歡呼
pet_23024, 3412, 快樂, 分享喜悅
pet_22961, 3412, 夢遊, 神智不清
pet_23134, 3404, 擁抱, 一個溫暖大大
pet_23024, 3412, 跑步, 血液循環
pet_23024, 3412, 跑步, 呼吸加速
pet_23024, 3380, 手掌, 脫衣服
pet_23024, 3380, 手臂, 脫衣服
pet_11423, 3355, 鐘響, 發考卷
pet_23063, 3412, 跳舞, 沒跟上節拍
pet_4283, 3404, 快下雨了, 烏雲密佈
pet_4283, 3404, 天氣變差, 烏雲密佈
pet_4283, 3404, 有颱風, 烏雲密佈
pet_4283, 3404, 風雨欲來, 烏雲密佈
pet_8581, 3353, 大隊接力, 賣力
pet_21107, 3388, 去聽演唱會, 聽音樂
pet_23169, 3388, 開心, 打籃球
pet_23169, 3388, 興奮, 打籃球
pet_23169, 3388, 緊張, 打籃球
pet_23169, 3354, 吃藥, 不舒服
pet_23169, 3354, 流鼻水, 不舒服
pet_23169, 3412, 蓋被, 睏去
pet_23169, 3412, 蓋被, 睡著
pet_23169, 3377, 球拍, 桌上
pet_23169, 3377, 球拍, 桌子
pet_23169, 3377, 球拍, 椅子
pet_23169, 3377, 球拍, 桌子上
pet_23169, 3357, 同學, 傳染病
pet_23169, 3357, 同學, 疾病
pet_23169, 3357, 同學, 感冒
pet_23169, 3357, 同學, 腸胃藥
pet_23098, 3399, 課本, 誰
pet_23098, 3399, 課本, 小明
pet_23098, 3399, 課本, 借來
pet_23098, 3399, 課本, 同學
pet_23098, 3399, 水, 髒
pet_23098, 3399, 水, 不能生喝
pet_23098, 3399, 水, 不可或缺
pet_23098, 3399, 水, 每天都要喝
pet_23098, 3356, 生病, 氣色不好
pet_23098, 3399, 電腦, 會當機
pet_23098, 3399, 電腦, 自己組裝
pet_23098, 3377, 零錢, 撲滿
pet_23098, 3354, 看笑話, 快樂
pet_23158, 3378, 謎片, 電腦
pet_23158, 3378, 盜版軟體, 電腦
pet_23098, 3377, 笑話, 網路
pet_23098, 3377, 小說, 網路
pet_22422, 3360, 車禍, 打電話叫警察
pet_22422, 3354, 颱風, 房間漏水
pet_22422, 3354, 颱風, 房子淹水
pet_22422, 3354, 颱風, 覺得無聊
pet_22422, 3360, 煮咖哩, 買咖哩塊
pet_22422, 3360, 煮咖哩, 切馬鈴薯
pet_22422, 3360, 煮咖哩, 燙肉去血水
pet_22422, 3360, 煮咖哩, 切胡蘿蔔
pet_22422, 3360, 煮咖哩, 切洋蔥
pet_11423, 3355, 鍾響, 下課
pet_11423, 3355, 老師生氣, 下課
pet_11423, 3355, 超大地震, 下課
pet_11423, 3355, 全台大停電, 下課
pet_23158, 3354, 地震, 死亡
pet_23158, 3354, 地震, 跳起來
pet_4283, 3404, 雷公生氣, 打雷
pet_22451, 3357, 不吃飯, 飢餓
pet_23108, 3391, 你, 約會
pet_23108, 3357, 教授, 知識
pet_22961, 3378, 錢, 公司
pet_23031, 3380, 髒衣服, 洗衣服
pet_23108, 3383, 麥當勞, 把妹
pet_22961, 3391, 演藝人員, 大紅大紫
pet_23151, 3392, 參加比賽, 最後一名
pet_23113, 3391, 海珊, 很多錢
pet_22863, 3353, 心情差, 吃零食
pet_22776, 3391, 海珊, 打仗
pet_17596, 3386, 大便, 排空腸道
pet_4283, 3387, 好家教, 心地善良
pet_22502, 3388, 準備行李, 出遊
pet_22961, 3378, 總機, 公司
pet_22961, 3391, 感情穩定的人, 結婚
pet_23108, 3404, 大俠, 漢堡包
pet_23108, 3391, 我, 腿毛
pet_22863, 3391, 長頸鹿, 睡覺
pet_17596, 3387, 多回答問題, 買大補丸
pet_19806, 3392, 很累, 作業
pet_20281, 3388, 準備泳衣, 去海邊
pet_4283, 3387, 好父母, 心地善良
pet_23050, 3353, 熬夜加班, 睡覺
pet_22713, 3380, 三角板, 畫圖
pet_22961, 3391, 爸爸希望兒子, 結婚
pet_22961, 3391, 媽媽希望女兒, 結婚
pet_22961, 3404, 主角, 大俠
pet_22961, 3404, 武功高強, 大俠
pet_22713, 3354, 撞到人, 道歉
pet_17596, 3380, 證件, 旅行
pet_22502, 3388, 結伴同型, 出遊
pet_22961, 3391, 愛情長跑的人, 結婚
pet_20281, 3404, 戀愛, 一見鐘情
pet_23050, 3358, 吹冷風, 咳嗽
pet_22961, 3404, 很厲害, 大俠
pet_22713, 3354, 買錯東西, 道歉
pet_22713, 3380, 素描筆, 畫圖
pet_22713, 3354, 遲到, 道歉
pet_15484, 3378, 發票, 全聯
pet_20281, 3404, 喜歡某人, 一見鐘情
pet_22437, 3358, 月經, 心情不好
pet_20281, 3388, 帶泳衣, 去海邊
pet_22437, 3358, 月經, 不舒服
pet_22437, 3358, 月經, 失血
pet_22713, 3354, 開錯門, 道歉
pet_22414, 3358, 從樓梯摔下來, 腦震盪
pet_22414, 3358, 從樓梯摔下來, 骨折
pet_22414, 3358, 從樓梯摔下來, 受傷
pet_4283, 3387, 善待別人, 心地善良
pet_20281, 3356, 被整, 氣憤
pet_23108, 3358, 衛生不潔, 青春痘
pet_19806, 3354, 肚子餓, 吃餅乾
pet_22713, 3380, 麥克筆, 畫圖
pet_22713, 3354, 進錯包廂, 道歉
pet_23108, 3358, 睡眠不足, 青春痘
pet_22863, 3391, 長頸鹿, 樹葉
pet_23006, 3385, 買東西, 想使用
pet_23098, 3391, 廁所, 牆壁
pet_1642, 3356, 沒學校宿舍住, 外宿
pet_19806, 3392, 很累, 考試
pet_23098, 3391, 家, 牆壁
pet_23108, 3358, 縱慾過度, 青春痘
pet_19806, 3392, 很累, 報告
pet_23113, 3391, 海珊, 統治伊拉克
pet_20281, 3370, 樹, 生命
pet_23151, 3392, 參加比賽, 感冒
pet_22437, 3392, 考試, 被老師罵
pet_23113, 3391, 海珊, 打敗美國
pet_20281, 3356, 被騙, 氣憤
pet_23012, 3354, 肚子餓, 暴飲暴食
pet_23108, 3358, 髒空氣, 青春痘
pet_23113, 3391, 海珊, 燒油田
pet_23098, 3383, 老虎, 吃人
pet_20281, 3389, 反抗, 遇到壞人
pet_20281, 3389, 報警, 遇到壞人
pet_22761, 3404, 吃飽了, 打嗝
pet_20281, 3389, 躲起來, 遇到壞人
pet_20281, 3389, 逃避, 遇到壞人
pet_20281, 3389, 流淚, 覺得悲傷
pet_20281, 3389, 哭泣, 覺得悲傷
pet_20281, 3389, 放聲大哭, 覺得悲傷
pet_20281, 3389, 逃跑, 遇到壞人
pet_20281, 3389, 啜泣, 覺得悲傷
pet_20281, 3389, 嚎啕大哭, 覺得悲傷
pet_20281, 3356, 被耍, 氣憤
pet_22761, 3404, 很冷, 打冷顫
pet_19806, 3392, 不爽, 考試
pet_20281, 3370, 吉娃娃, 生物
pet_19806, 3392, 很累, 工作
pet_15484, 3354, 被欺負, 討厭
pet_15484, 3354, 沒錢花, 討厭
pet_15484, 3354, 生氣, 討厭
pet_15484, 3354, 肚子餓, 討厭
pet_22961, 3391, 想結婚的人, 結婚
pet_15484, 3354, 歐吉桑開黃腔, 討厭
pet_23151, 3392, 參加比賽, 安慰獎
pet_15484, 3370, 吉他, 神奇的樂器
pet_22913, 3404, 車流量大, 高速公路塞車
pet_19806, 3392, 不爽, 責備
pet_22451, 3357, 飯島愛, A片
pet_22451, 3358, 懷孕, 孕吐
pet_23151, 3366, 大西瓜, 西瓜種子
pet_1642, 3356, 交女朋友, 外宿
pet_20281, 3404, 愛上某個人, 一見鐘情
pet_23050, 3358, 有痰, 咳嗽
pet_22913, 3404, 有施工, 高速公路塞車
pet_22761, 3404, 冬天到了, 打冷顫
pet_22437, 3392, 考試, 被媽媽罵
pet_22437, 3392, 考試, 被爸爸罵
pet_20281, 3388, 去墾丁, 去海邊
pet_22761, 3388, 恍惚, 睡覺
pet_20281, 3388, 買泳衣, 去海邊
pet_22451, 3357, 不看書, 笨笨
pet_20281, 3370, 吉娃娃, 生命
pet_1642, 3356, 想開伙, 外宿
pet_1642, 3356, 愛自由, 外宿
pet_23098, 3386, 捐血, 救人一命
pet_23050, 3355, 交新朋友, 聊天
pet_23108, 3391, 老公, 我
pet_23108, 3391, 他, 約會
pet_23108, 3391, 鄭紅姨, 約會
pet_22904, 3356, 喜歡, 感興趣
pet_22904, 3355, 做愛, 聊天
pet_22904, 3355, 接吻, 聊天
pet_22904, 3355, 上課, 聊天
pet_23050, 3355, 上線, 聊天
pet_23100, 3391, 紗南, 演戲
pet_11423, 3380, 手煞車, 停車
pet_22372, 3380, 方向盤, 轉彎
pet_17950, 3380, 教練, 考駕照
pet_17950, 3380, 教練車, 考駕照
pet_22372, 3356, 困難, 苦惱
pet_22562, 3389, 帶全家一起去, 出公差
pet_22562, 3389, 幫別人帶東西, 出公差
pet_22562, 3391, 去海邊玩, 浪花一朵朵
pet_8419, 3404, 腳, 天蠶
pet_23134, 3389, 打電話, 覺得無聊
pet_23134, 3389, 聊天, 覺得無聊
pet_23134, 3389, 吃東西, 覺得無聊
pet_23031, 3370, 貓, 生命體
pet_23031, 3392, 想吃麵的時候, 吃飯
pet_23050, 3353, cs外掛多, 打電腦
pet_23015, 3393, 考生, 老師
pet_23015, 3393, 延畢生, 老師
pet_23015, 3393, 問題學生, 老師
pet_23175, 3385, 反省, 睡太多
pet_22904, 3380, 拒馬, 封街
pet_22904, 3380, 交通警察, 封街
pet_23137, 3353, 中獎, 分一杯羹
pet_22149, 3353, 小巷, 快步通過
pet_23031, 3353, 綠燈快變紅燈, 快步通過
pet_22149, 3415, 家裡時, 休息
pet_22149, 3412, 夢遊, 遊走
pet_23100, 3412, 寫報告, 專心
pet_23100, 3412, 寫報告, 找資料
pet_23100, 3412, 寫報告, 關電腦
pet_23100, 3412, 寫報告, 放音樂
pet_23100, 3412, 寫報告, 找文獻
pet_8419, 3415, 跌倒時, 擦藥
pet_19855, 3415, 發薪日, 很開心
pet_19855, 3415, 發薪日, 超開心
pet_19855, 3415, 發薪日, 很爽
pet_19855, 3415, 發薪日, 花光光
pet_23175, 3393, 小朋友, 演講
pet_22873, 3391, 明星, 騙代言費
pet_23175, 3393, 只要是人, 演講
pet_19806, 3357, 朋友, 陪伴
pet_23113, 3390, 老師, 安靜的學生
pet_23113, 3390, 老師, 大家專心
pet_23184, 3378, 飯, 蒸飯箱
pet_23184, 3378, 鍋子, 蒸飯箱
pet_23184, 3353, 生氣, 難過
pet_23184, 3353, 生氣, 爆血管
pet_22320, 3360, 燙傷, 消毒
pet_22320, 3360, 燙傷, 給醫生看
pet_22320, 3378, 館務人員, 博物館
pet_17984, 3354, 車禍, 喪命
pet_17984, 3354, 車禍, 花費金錢
pet_23144, 3357, 男朋友, 鮮花
pet_23144, 3357, 男朋友, 朋友
pet_23144, 3357, 男朋友, 同學
pet_23144, 3357, 男朋友, 他的雙親
pet_23348, 3386, 買單, 付帳
pet_23311, 3388, 找人幫請假, 曠課
pet_23509, 3390, 你, 海賊王
pet_23348, 3377, 肌肉男, 游泳池
pet_23088, 3392, 關心你, 說話
pet_23031, 3388, 換運動服, 熱身
pet_23031, 3392, 逃獄者, 被關
pet_23031, 3356, 冷, 躲在棉被裡
pet_23031, 3356, 冷, 不出門
pet_23031, 3357, 女朋友, 好心情
pet_23031, 3357, 女朋友, 不孤單
pet_23031, 3385, 運動, 在上體育課
pet_23031, 3385, 運動, 在練身體
pet_23031, 3385, 運動, 習慣了
pet_22863, 3385, 運動, 想比賽
pet_22863, 3385, 運動, 朋友找
pet_22863, 3377, 迷迭香, 義式餐廳
pet_22863, 3380, 道具, 練習
pet_22863, 3380, 教室, 練習
pet_22863, 3380, 人力, 買東西
pet_23031, 3380, 媽媽, 洗衣服
pet_23031, 3380, 公用電話, 打電話
pet_23031, 3380, 室內電話, 打電話
pet_23031, 3356, 塞車, 很煩
pet_23031, 3356, 塞車, 抄小路
pet_23031, 3412, 坐下, 感到輕鬆
pet_23031, 3353, 運動, 腳酸
pet_23031, 3356, 快選舉了, 宣傳車很多
pet_23031, 3385, 理財, 想存錢
pet_23031, 3354, 被人耍, 生氣
pet_23031, 3365, 膝蓋, 生命體
pet_23031, 3356, 腿短, 走得慢
pet_23031, 3356, 腿短, 褲子要改短
pet_23031, 3356, 腿短, 被人笑
pet_23031, 3356, 腿短, 身高不高
pet_23031, 3356, 頭大, 下雨不愁
pet_23031, 3356, 頭大, 綽號大頭
pet_23031, 3353, 戀愛, 天長地久
pet_23031, 3353, 戀愛, 永遠幸福
pet_22986, 3356, 颱風, 颳大風
pet_20785, 3357, 努力, 夢想成真
pet_22986, 3356, 窮, 要工作
pet_22986, 3356, 窮, 賺大錢
pet_22986, 3356, 窮, 買樂透
pet_22873, 3386, 花錢, 買飲料
pet_22986, 3356, 窮, 騙錢
pet_22863, 3380, 酒精, 放鬆
pet_22863, 3380, 麻醉劑, 放鬆
pet_22863, 3380, 床舖, 放鬆
pet_22863, 3384, 看書, 翻
pet_23311, 3388, 直接翹課, 曠課
pet_22863, 3365, 嘴, 上半身
pet_22863, 3412, 大笑, 放鬆
pet_22863, 3412, 大笑, 咧嘴
pet_22863, 3412, 大笑, 瞇眼
pet_17984, 3412, 脫衣服, 流鼻血
pet_17984, 3412, 脫衣服, 趕快穿回去
pet_17573, 3399, 我, 幸福
pet_22217, 3412, 冷靜, 聊天
pet_22217, 3412, 蓋被, 看書
pet_23213, 3383, 蜜蜂, 嗡嗡叫
pet_23031, 3380, 別人的肩膀, 哭
pet_23031, 3412, 打哈欠, 遮嘴
pet_23031, 3412, 打哈欠, 去睡覺
pet_23031, 3412, 打哈欠, 張嘴巴
pet_23031, 3380, 脖子, 打瞌睡
pet_23144, 3404, 使用不當, 電腦當機
pet_23144, 3404, 有病毒, 電腦當機
pet_23144, 3404, 零件故障, 電腦當機
pet_23031, 3412, 放鬆, 感到舒服
pet_23031, 3412, 放鬆, 慢慢睡著
pet_30378, 3404, 吃太多, 拉肚子
pet_5459, 3392, 我, 假笑
pet_5459, 3354, 吃太飽, 太撐
pet_23034, 3404, 會感冒, 天氣變冷
pet_23034, 3365, 輪胎, 米其林
pet_23080, 3380, 課本, 念量子力學
pet_23080, 3380, 頭腦, 念量子力學
pet_23080, 3380, 物理學理論, 念量子力學
pet_23080, 3354, 常保笑容, 心情愉快
pet_23080, 3354, 常保笑容, 平易近人
pet_23080, 3354, 常保笑容, 有親切感
pet_23080, 3354, 常保笑容, 人緣變好
pet_23080, 3384, 劉德華, 演戲
pet_4283, 3404, 正負電中和, 打雷
pet_23179, 3380, 筷子湯匙, 吃飯
pet_425, 3360, 寫書法, 有紙
pet_425, 3360, 寫書法, 找硯台
pet_21457, 3358, 熬夜, 鬥鬥
pet_21457, 3358, 熬夜, 稅過頭
pet_23098, 3360, 畫圖, 調水彩顏色
pet_23098, 3360, 畫圖, 打草稿
pet_23098, 3360, 畫圖, 構圖
pet_23098, 3391, 看天氣時, 看電視
pet_23098, 3391, 有颱風時, 看電視
pet_23151, 3367, 汽車, 車頭
pet_22893, 3353, 肚子餓, 叫比薩
pet_22893, 3354, 逛街購物, 開心
pet_22893, 3354, 上網聊天, 開心
pet_30942, 3354, 出國旅遊, 開心
pet_23088, 3356, 亂放東西, 不見
pet_4283, 3353, 有喜事, 笑
pet_4283, 3353, 有女朋友, 笑
pet_4283, 3353, 天氣好, 笑
pet_4283, 3353, 人逢喜事, 笑
pet_4283, 3353, 結婚, 笑
pet_4283, 3370, 碳, 物質
pet_4283, 3370, 碳, 元素
pet_4283, 3370, 碳, 有機物
pet_4283, 3392, 老人, 重病
pet_4283, 3392, 老人, 皮膚病
pet_3760, 3365, 腿, 下肢
pet_23113, 3412, 當教官, 糾正疏失
pet_23113, 3412, 當教官, 穿軍服
pet_23113, 3412, 當教官, 教導學生
pet_3760, 3412, 脫衣服, 伸展四肢
pet_3760, 3412, 脫衣服, 勾破毛衣
pet_3760, 3412, 脫衣服, 拿下眼鏡
pet_3760, 3412, 脫衣服, 不耐煩
pet_23034, 3357, 愛情, 災難
pet_23034, 3353, 安眠藥, 睡
pet_23034, 3353, 喝酒, 睡
pet_23034, 3383, 熊貓, 吃竹葉
pet_23034, 3360, 騎機車, 有駕照
pet_23098, 3383, 老鼠, 咬破米袋
pet_23098, 3383, 老鼠, 咬斷電線
pet_23098, 3383, 老虎, 追逐
pet_23138, 3366, 碗, 磁
pet_22706, 3393, 怕貓的狗, 貓
pet_23190, 3360, 挖寶藏, 吃飽
pet_23024, 3357, 思念, 痛苦
pet_22961, 3384, 狗狗, 保護主人
pet_23134, 3380, 眼睛, 停車
pet_23024, 3357, 思念, 回憶
pet_23098, 3360, 下雨, 跑進屋簷
pet_23134, 3412, 打哈欠, 遮住嘴
pet_1642, 3355, 想睡, 關電視
pet_23024, 3360, 火災, 叫消防車
pet_23195, 3354, 打球, 很健康
pet_22961, 3384, 狗狗, 挖洞
pet_23098, 3355, 放手騎車, 雷殘
pet_23190, 3360, 挖寶藏, 探勘
pet_23162, 3412, 打呵欠, 流眼淚
pet_23080, 3385, 活著, 有夢想
pet_23218, 3371, 內臟, 我
pet_23219, 3412, 聊天, 坐下
pet_23088, 3387, 真意, 真心
pet_22961, 3386, 看電視, 興趣
pet_23190, 3360, 挖寶藏, 確定沒有別人
pet_23024, 3360, 火災, 逃生
pet_23509, 3390, 你, 陰陽座
pet_23080, 3385, 活著, 珍惜生命
pet_23080, 3385, 活著, 想活下去
pet_23190, 3360, 挖寶藏, 戴手套
pet_22961, 3384, 貓咪, 掉毛
pet_3760, 3392, 上班族, 加班通知
pet_23088, 3387, 認真, 真心
pet_23190, 3360, 挖寶藏, 準備工具
pet_23088, 3384, 魚, 被人吃
pet_23080, 3385, 活著, 不想死
pet_22706, 3354, 朋友, 大笑
pet_22706, 3354, 家人, 大笑
pet_23162, 3360, 寶石方塊, 把狀態換忙碌
pet_23162, 3360, 寶石方塊, 徵人
pet_23162, 3365, 嘴, 臉的
pet_23088, 3384, 魚, 吃小魚
pet_23195, 3384, 很爽, 情緒高昂
pet_22998, 3354, 家人死亡, 哭泣
pet_23136, 3412, 聊天, 耍白癡
pet_23219, 3412, 聊天, 談心
pet_23218, 3380, 紙跟筆, 打電話
pet_3760, 3366, 果汁, 植物
pet_23098, 3355, 騎車不看路, 雷殘
pet_23162, 3412, 打呵欠, 張大嘴巴
pet_23098, 3355, 下雨路滑, 雷殘
pet_22961, 3387, 去旅行, 快樂
pet_23162, 3412, 大笑, 很快樂
pet_23134, 3412, 呼吸, 抬頭
pet_22717, 3415, 約會前, 打扮
pet_23345, 3415, 早晨, 穿衣服
pet_23011, 3393, 人人, 死亡
pet_22776, 3393, 政府, 反抗軍
pet_23345, 3415, 早晨, 洗澡
pet_23006, 3370, 音樂, 文化
pet_23006, 3370, 音樂, 資產
pet_23080, 3412, 流眼淚, 洗臉
pet_23162, 3412, 大笑, 拍桌
pet_23345, 3415, 早晨, 出門
pet_23006, 3412, 愛上我, 想戀愛
pet_23006, 3412, 愛上我, 害羞
pet_22961, 3355, 風雲變色, 下雨
pet_22961, 3384, 狗狗, 吃骨頭
pet_22482, 3354, 關燈, 走路撞到東西
pet_22482, 3354, 關燈, 害怕
pet_22482, 3354, 關燈, 看不到東西
pet_22482, 3354, 跑步, 健美
pet_22482, 3354, 跑步, 心跳變快
pet_22482, 3354, 打電動, 頭腦靈活
pet_22482, 3354, 跑步, 心情愉悅
pet_22482, 3354, 關燈, 節省電費
pet_22482, 3357, 訂婚, 喜餅
pet_23006, 3386, 做愛, 見證愛情
pet_23006, 3412, 愛上我, 想在一起
pet_23231, 3412, 關門, 鎖起來
pet_23098, 3355, 壓車, 雷殘
pet_23098, 3386, 睡覺, 明天要早起
pet_23098, 3386, 睡覺, 下午的考試
pet_23098, 3353, 受重傷, 哭
pet_23195, 3384, 很爽, 跳來跳去
pet_23098, 3386, 睡覺, 等一下要上班
pet_22482, 3395, 版主, 亂貼文章的人
pet_22482, 3395, 版主, 廣告文
pet_23162, 3412, 打呵欠, 看有沒有人
pet_23195, 3384, 很爽, 快樂
pet_23024, 3357, 思念, 病
pet_16838, 3360, 開車, 緩慢起步
pet_22961, 3384, 狗狗, 搜救
pet_16838, 3360, 開車, 暖車
pet_23195, 3384, 很爽, 大叫
pet_16838, 3360, 開車, 撿查車況
pet_16838, 3360, 開車, 注意四周情況
pet_22873, 3386, 花錢, 買鮮花
pet_23098, 3391, 錢, 擁有很多
pet_22776, 3354, 拖地, 變累
pet_23088, 3384, 魚, 被烤來吃
pet_23220, 3415, 華納威秀, 跟女友喇機
pet_23088, 3380, 愛人的手, 哭
pet_23088, 3412, 焦慮, 很緊張
pet_23088, 3412, 焦慮, 很亂
pet_23088, 3412, 焦慮, 壓力很大
pet_23088, 3412, 焦慮, 想到你
pet_22502, 3412, 打嗝, 很難過
pet_22502, 3354, 游泳, 變壯
pet_22502, 3415, 台北101, 購物
pet_22502, 3415, 台北101, 看景觀
pet_22502, 3360, 噗浪, 登入
pet_23088, 3370, 毛衣, 衣服
pet_23088, 3370, 毛衣, 日常用品
pet_23088, 3380, 蠻力, 生氣
pet_23088, 3380, 暴力, 生氣
pet_23080, 3412, 哭泣, 啜泣
pet_23011, 3370, 水瓶, 日常用品
pet_23011, 3412, 當你想我, 害羞
pet_23088, 3357, 炒股票, 災難
pet_23088, 3357, 炒股票, 破產
pet_23088, 3415, 東京鐵塔, 拍照
pet_23088, 3415, 東京鐵塔, 看風景
pet_23088, 3391, 員工, 加新
pet_23088, 3391, 員工, 罷工
pet_23088, 3399, 電腦, 多用途的
pet_23088, 3399, 電腦, 廣範
pet_23100, 3360, 唱歌, 包廂
pet_23100, 3360, 唱歌, 看歌單
pet_23194, 3399, 房子, 家人
pet_23194, 3392, 有錢人, 死亡
pet_23195, 3395, 就可版, 注音文
pet_23195, 3395, 就可版, 一行文
pet_23195, 3395, 就可版, OP文
pet_23195, 3395, 就可版, 白目
pet_23195, 3395, 就可版, 廢文
pet_23213, 3395, 八卦版, 小白
pet_23213, 3395, 八卦版, 洗版
pet_23213, 3395, 八卦版, 非八卦
pet_23213, 3395, 八卦版, 沒有八卦
pet_23213, 3395, 八卦版, 詐騙集團
pet_23088, 3366, 杯子, 鋁箔包
pet_20785, 3399, 可樂, 用錢買
pet_20785, 3399, 可樂, 罐裝
pet_20785, 3399, 可樂, 沒營養
pet_23113, 3385, 開心, 有好朋友
pet_23113, 3385, 期望, 期待
pet_23113, 3385, 期望, 感興趣
pet_23113, 3385, 期望, 有努力
pet_23113, 3385, 期望, 想知道結果
pet_23113, 3385, 期望, 對此很在意
pet_23137, 3385, 放棄, 受到挫折
pet_23137, 3385, 放棄, 沒有信心
pet_23137, 3385, 放棄, 沒有勇氣
pet_23223, 3353, 遺憾, 哭
pet_15484, 3385, 傷心, 心傷
pet_15484, 3385, 傷心, 被騙錢
pet_15484, 3385, 傷心, 是七逃郎
pet_15484, 3385, 傷心, 被欺騙
pet_15484, 3385, 變胖, 的體重計壞了
pet_15484, 3385, 變胖, 被騙了
pet_23205, 3392, 機車騎士, 淋雨
pet_23205, 3392, 機車騎士, 頭髮扁塌
pet_23205, 3392, 機車騎士, 日曬雨淋
pet_23205, 3392, 機車騎士, 犁田
pet_23031, 3385, 煩惱, 事情很多
pet_23199, 3377, 不同的動物, 動物園
pet_23199, 3387, 學習知足, 好的生活環境
pet_23199, 3387, 努力賺錢, 好的生活環境
pet_23199, 3387, 保持微笑, 好的生活環境
pet_23199, 3387, 審慎規畫未, 好的生活環境
pet_23199, 3387, 努力, 好的生活環境
pet_23098, 3385, 無聊, 沒有事情能作
pet_23098, 3385, 開心, 中了一百萬
pet_23098, 3385, 開心, 打贏官司
pet_23098, 3385, 開心, 聽到一個笑話
pet_23098, 3385, 開心, 看了一場喜劇
pet_22776, 3385, 不自主微笑, 剛交了女朋友
pet_22776, 3399, 朋友, 一輩子的
pet_22776, 3399, 朋友, 無價的
pet_22776, 3399, 朋友, 會讓你傾訴
pet_17984, 3392, 路人, 招牌掉下來
pet_17984, 3392, 路人, 拿到傳單
pet_17984, 3392, 路人, 碰到紅燈
pet_17984, 3392, 路人, 沒碰到正妹
pet_17984, 3392, 路人, 沒碰到帥哥
pet_3760, 3399, 人, 善變
pet_3760, 3399, 人, 無常
pet_3760, 3399, 人, 變動
pet_3760, 3399, 人, 荒謬
pet_3760, 3378, 滷味, 夜市
pet_3760, 3378, 人群, 夜市
pet_3760, 3378, 遊戲攤位, 夜市
pet_3760, 3353, 傷心, 寫信
pet_3760, 3353, 傷心, 寫詩
pet_3760, 3353, 傷心, 吹風
pet_22149, 3383, 瑪莉歐, 過關
pet_3760, 3383, 貓, 裝優雅
pet_3760, 3383, 貓, 偷偷摸摸
pet_22149, 3373, 鑰匙, 盒子
pet_22149, 3383, 人妻, 做家事
pet_23195, 3391, 貓咪, 小魚
pet_23195, 3391, 貓咪, 黑鮪魚
pet_23195, 3391, 貓咪, 吃小鳥
pet_20788, 3373, 肚子, 胸口
pet_20788, 3373, 肚子, 咪咪
pet_22320, 3391, 主管, 管好組員
pet_22875, 3353, 被倒會, 哭
pet_22875, 3353, 感動的事情, 哭
pet_23134, 3353, 玩, 拍照
pet_23134, 3353, 好看的風景, 拍照
pet_23134, 3353, 動物, 拍照
pet_23134, 3360, 戀愛, 曖昧
pet_23134, 3360, 戀愛, 甜言蜜語
pet_23134, 3360, 戀愛, 來電
pet_22422, 3404, 哺乳動物, 人
pet_22422, 3404, 學校, 同學
pet_22149, 3353, 壓力, 逃
pet_22422, 3392, 窮人, 負債
pet_22422, 3392, 窮人, 癌症
pet_22422, 3388, 放小聲一點, 放屁
pet_22422, 3388, 到書櫃去找, 拿書卷
pet_31340, 3356, 喝咖啡, 有精神
pet_22422, 3356, 打電動, 有精神
pet_22422, 3356, 吃亢奮劑, 有精神
pet_23144, 3354, 做重訓, 結實
pet_23144, 3354, 做重訓, 強壯
pet_23144, 3354, 做重訓, 體能變好
pet_23050, 3386, 賺錢, 能夠實踐夢想
pet_23050, 3412, 打噴嚏, 拿手帕
pet_20281, 3386, 結婚, 老了有人陪
pet_20281, 3386, 結婚, 有人可以依賴
pet_20281, 3386, 結婚, 有依賴的人
pet_23031, 3384, 床, 給人睡
pet_23031, 3387, 喝雞湯, 健康
pet_23031, 3387, 跟媽媽說, 錢
pet_23031, 3354, 考試, 上研究所
pet_22906, 3384, 天空, 發光
pet_22906, 3384, 天空, 塌下來
pet_22906, 3384, 天空, 漸漸暗了
pet_22906, 3384, 天空, 閃爍
pet_23200, 3354, 看書, 快樂嗎
pet_23200, 3354, 看書, 得到知識嗎
pet_23200, 3354, 看書, 收穫多嗎
pet_23348, 3377, 肌肉男, 海邊
pet_23195, 3384, 楓葉, 長在樹上
pet_23195, 3384, 楓葉, 掉在地上
pet_23195, 3384, 楓葉, 飄在風中
pet_23195, 3384, 楓葉, 從楓樹長出來
pet_23195, 3354, 睡覺, 夢到殭屍
pet_23195, 3354, 睡覺, 有點口臭
pet_23134, 3356, 喝冷飲, 涼快
pet_23230, 3356, 忙碌, 忘記東西
pet_23230, 3377, 樂器, 五月天
pet_23230, 3377, 男人, 五月天
pet_23195, 3384, 很爽, 大笑
pet_23266, 3355, 在MSN吵架, 砸鍵盤
pet_23134, 3356, 天氣涼, 涼快
pet_23134, 3356, 吹電扇, 涼快
pet_23144, 3383, 夜晚, 看星星
pet_23144, 3383, 夜晚, 看夜景
pet_23144, 3383, 夜晚, 去夜店
pet_23144, 3383, 夜晚, 放煙火
pet_23144, 3383, 夜晚, 吃燭光晚餐
pet_23144, 3383, 夜晚, 觀星
pet_23144, 3383, 夜晚, 賞月
pet_23144, 3383, 夜晚, 夜遊
pet_23144, 3399, 氣球, 圓的
pet_23144, 3399, 氣球, 會破掉
pet_23144, 3399, 氣球, 色彩繽紛
